TITLE,B19_ZnO_1
1091.0000,0.332279
1090.0000,0.33285
1089.0000,0.32872
1088.0000,0.331249
1087.0000,0.325737
1086.0000,0.324699
1085.0000,0.326339
1084.0000,0.334206
1083.0000,0.32974
1082.0000,0.331191
1081.0000,0.327162
1080.0000,0.323666
1079.0000,0.328825
1078.0000,0.332317
1077.0000,0.324086
1076.0000,0.325136
1075.0000,0.321739
1074.0000,0.331534
1073.0000,0.321823
1072.0000,0.321572
1071.0000,0.319664
1070.0000,0.325191
1069.0000,0.323633
1068.0000,0.316676
1067.0000,0.323672
1066.0000,0.31873
1065.0000,0.318093
1064.0000,0.323936
1063.0000,0.312829
1062.0000,0.319458
1061.0000,0.32131
1060.0000,0.316914
1059.0000,0.316001
1058.0000,0.308972
1057.0000,0.312673
1056.0000,0.308463
1055.0000,0.306799
1054.0000,0.30478
1053.0000,0.30856
1052.0000,0.314608
1051.0000,0.310565
1050.0000,0.303864
1049.0000,0.29909
1048.0000,0.307595
1047.0000,0.301704
1046.0000,0.301597
1045.0000,0.305018
1044.0000,0.301173
1043.0000,0.298844
1042.0000,0.299883
1041.0000,0.290532
1040.0000,0.300292
1039.0000,0.302717
1038.0000,0.309746
1037.0000,0.29693
1036.0000,0.298013
1035.0000,0.302418
1034.0000,0.298706
1033.0000,0.296794
1032.0000,0.291414
1031.0000,0.289818
1030.0000,0.296604
1029.0000,0.292225
1028.0000,0.297411
1027.0000,0.295436
1026.0000,0.283312
1025.0000,0.287085
1024.0000,0.293579
1023.0000,0.288516
1022.0000,0.292647
1021.0000,0.293997
1020.0000,0.289761
1019.0000,0.288258
1018.0000,0.2876
1017.0000,0.289324
1016.0000,0.291871
1015.0000,0.286487
1014.0000,0.287833
1013.0000,0.289241
1012.0000,0.291109
1011.0000,0.291025
1010.0000,0.284978
1009.0000,0.27789
1008.0000,0.290799
1007.0000,0.289793
1006.0000,0.294215
1005.0000,0.289274
1004.0000,0.290489
1003.0000,0.287709
1002.0000,0.287414
1001.0000,0.28373
1000.0000,0.285786
999.0000,0.288161
998.0000,0.281167
997.0000,0.285924
996.0000,0.292607
995.0000,0.281166
994.0000,0.294016
993.0000,0.283458
992.0000,0.288237
991.0000,0.276341
990.0000,0.282159
989.0000,0.284433
988.0000,0.284716
987.0000,0.290157
986.0000,0.287271
985.0000,0.292223
984.0000,0.294554
983.0000,0.289395
982.0000,0.298438
981.0000,0.296904
980.0000,0.289273
979.0000,0.290051
978.0000,0.291768
977.0000,0.286289
976.0000,0.298616
975.0000,0.290735
974.0000,0.288874
973.0000,0.289953
972.0000,0.291415
971.0000,0.290294
970.0000,0.284384
969.0000,0.29305
968.0000,0.286322
967.0000,0.290247
966.0000,0.303837
965.0000,0.297081
964.0000,0.292626
963.0000,0.295062
962.0000,0.29432
961.0000,0.288853
960.0000,0.288453
959.0000,0.293169
958.0000,0.292599
957.0000,0.284498
956.0000,0.29313
955.0000,0.292392
954.0000,0.284421
953.0000,0.297204
952.0000,0.296879
951.0000,0.29282
950.0000,0.302906
949.0000,0.300145
948.0000,0.284801
947.0000,0.303414
946.0000,0.29245
945.0000,0.295873
944.0000,0.296791
943.0000,0.300428
942.0000,0.29982
941.0000,0.291659
940.0000,0.305054
939.0000,0.302965
938.0000,0.31162
937.0000,0.306451
936.0000,0.303679
935.0000,0.316144
934.0000,0.311328
933.0000,0.315318
932.0000,0.314955
931.0000,0.3265
930.0000,0.324428
929.0000,0.318874
928.0000,0.324492
927.0000,0.342841
926.0000,0.333172
925.0000,0.335006
924.0000,0.329564
923.0000,0.336779
922.0000,0.326501
921.0000,0.346133
920.0000,0.351781
919.0000,0.348438
918.0000,0.346772
917.0000,0.334505
916.0000,0.345559
915.0000,0.359622
914.0000,0.355788
913.0000,0.349778
912.0000,0.360289
911.0000,0.362246
910.0000,0.357013
909.0000,0.355314
908.0000,0.362106
907.0000,0.356632
906.0000,0.370984
905.0000,0.365345
904.0000,0.350586
903.0000,0.370929
902.0000,0.359912
901.0000,0.360281
900.0000,0.380937
899.0000,0.381538
898.0000,0.377466
897.0000,0.382305
896.0000,0.375579
895.0000,0.393056
894.0000,0.372888
893.0000,0.380698
892.0000,0.381369
891.0000,0.399461
890.0000,0.384059
889.0000,0.397479
888.0000,0.3928
887.0000,0.392786
886.0000,0.412312
885.0000,0.406776
884.0000,0.417949
883.0000,0.412596
882.0000,0.417946
881.0000,0.403207
880.0000,0.439058
879.0000,0.42709
878.0000,0.439026
877.0000,0.430269
876.0000,0.435995
875.0000,0.425714
874.0000,0.425408
873.0000,0.47407
872.0000,0.457871
871.0000,0.438898
870.0000,0.472856
869.0000,0.469622
868.0000,0.468063
867.0000,0.470769
866.0000,0.470186
865.0000,0.457836
864.0000,0.455569
863.0000,0.47293
862.0000,0.479067
861.0000,0.488741
860.0000,0.463703
859.0000,0.464795
858.0000,0.503351
857.0000,0.509479
856.0000,0.506775
855.0000,0.491635
854.0000,0.509483
853.0000,0.494057
852.0000,0.515649
851.0000,0.517344
850.0000,0.127338
849.0000,0.102879
848.0000,0.111516
847.0000,0.114618
846.0000,0.130884
845.0000,0.12482
844.0000,0.111122
843.0000,0.122008
842.0000,0.1205
841.0000,0.125883
840.0000,0.115658
839.0000,0.118956
838.0000,0.116444
837.0000,0.123188
836.0000,0.119938
835.0000,0.128456
834.0000,0.12383
833.0000,0.122435
832.0000,0.122771
831.0000,0.121173
830.0000,0.124413
829.0000,0.123944
828.0000,0.126597
827.0000,0.11937
826.0000,0.123497
825.0000,0.121362
824.0000,0.125686
823.0000,0.125524
822.0000,0.127608
821.0000,0.126566
820.0000,0.125018
819.0000,0.123882
818.0000,0.122852
817.0000,0.128342
816.0000,0.125604
815.0000,0.126855
814.0000,0.125155
813.0000,0.124441
812.0000,0.125731
811.0000,0.125472
810.0000,0.131236
809.0000,0.127948
808.0000,0.124766
807.0000,0.126896
806.0000,0.127798
805.0000,0.124239
804.0000,0.128455
803.0000,0.124893
802.0000,0.125859
801.0000,0.125143
800.0000,0.12693
799.0000,0.125969
798.0000,0.131966
797.0000,0.127171
796.0000,0.125827
795.0000,0.128565
794.0000,0.128601
793.0000,0.13028
792.0000,0.128689
791.0000,0.127718
790.0000,0.129337
789.0000,0.129142
788.0000,0.129077
787.0000,0.130164
786.0000,0.130922
785.0000,0.131644
784.0000,0.127401
783.0000,0.129462
782.0000,0.12853
781.0000,0.131054
780.0000,0.128122
779.0000,0.129636
778.0000,0.128257
777.0000,0.130489
776.0000,0.131971
775.0000,0.131026
774.0000,0.128379
773.0000,0.129432
772.0000,0.130857
771.0000,0.129957
770.0000,0.128713
769.0000,0.130842
768.0000,0.129484
767.0000,0.13268
766.0000,0.129434
765.0000,0.128709
764.0000,0.130639
763.0000,0.131126
762.0000,0.132298
761.0000,0.131634
760.0000,0.131235
759.0000,0.13223
758.0000,0.130852
757.0000,0.134373
756.0000,0.133916
755.0000,0.129916
754.0000,0.131681
753.0000,0.131583
752.0000,0.132134
751.0000,0.132526
750.0000,0.132145
749.0000,0.131192
748.0000,0.133912
747.0000,0.134016
746.0000,0.132385
745.0000,0.133088
744.0000,0.135702
743.0000,0.134138
742.0000,0.133698
741.0000,0.134401
740.0000,0.133781
739.0000,0.135112
738.0000,0.136128
737.0000,0.134614
736.0000,0.13661
735.0000,0.134112
734.0000,0.13487
733.0000,0.135828
732.0000,0.135877
731.0000,0.134885
730.0000,0.137362
729.0000,0.137373
728.0000,0.137116
727.0000,0.135916
726.0000,0.136015
725.0000,0.137606
724.0000,0.137231
723.0000,0.138838
722.0000,0.137141
721.0000,0.138275
720.0000,0.138966
719.0000,0.13768
718.0000,0.13815
717.0000,0.138821
716.0000,0.138787
715.0000,0.138403
714.0000,0.139694
713.0000,0.140172
712.0000,0.140846
711.0000,0.139246
710.0000,0.140206
709.0000,0.138586
708.0000,0.139113
707.0000,0.140403
706.0000,0.138614
705.0000,0.139892
704.0000,0.140202
703.0000,0.139796
702.0000,0.139933
701.0000,0.139004
700.0000,0.140389
699.0000,0.140199
698.0000,0.141593
697.0000,0.141426
696.0000,0.143281
695.0000,0.143736
694.0000,0.143727
693.0000,0.146046
692.0000,0.145532
691.0000,0.147555
690.0000,0.14885
689.0000,0.15029
688.0000,0.15045
687.0000,0.150564
686.0000,0.150563
685.0000,0.15131
684.0000,0.151621
683.0000,0.152169
682.0000,0.15204
681.0000,0.150899
680.0000,0.151688
679.0000,0.149893
678.0000,0.148919
677.0000,0.147616
676.0000,0.148991
675.0000,0.147413
674.0000,0.148115
673.0000,0.151199
672.0000,0.150615
671.0000,0.149533
670.0000,0.149806
669.0000,0.150355
668.0000,0.152015
667.0000,0.152352
666.0000,0.151544
665.0000,0.15217
664.0000,0.152171
663.0000,0.152261
662.0000,0.154967
661.0000,0.152683
660.0000,0.153679
659.0000,0.154296
658.0000,0.153999
657.0000,0.155028
656.0000,0.154624
655.0000,0.155459
654.0000,0.154587
653.0000,0.15608
652.0000,0.156728
651.0000,0.15692
650.0000,0.156719
649.0000,0.158028
648.0000,0.157383
647.0000,0.157442
646.0000,0.15869
645.0000,0.158578
644.0000,0.158555
643.0000,0.159987
642.0000,0.159926
641.0000,0.160888
640.0000,0.159897
639.0000,0.160286
638.0000,0.160983
637.0000,0.161964
636.0000,0.161255
635.0000,0.160683
634.0000,0.163572
633.0000,0.162992
632.0000,0.164491
631.0000,0.163543
630.0000,0.163819
629.0000,0.165306
628.0000,0.16647
627.0000,0.166227
626.0000,0.165439
625.0000,0.167503
624.0000,0.16692
623.0000,0.167813
622.0000,0.169124
621.0000,0.168008
620.0000,0.16926
619.0000,0.169002
618.0000,0.168096
617.0000,0.168491
616.0000,0.169349
615.0000,0.170698
614.0000,0.172513
613.0000,0.171141
612.0000,0.172096
611.0000,0.17094
610.0000,0.172352
609.0000,0.174361
608.0000,0.172228
607.0000,0.174658
606.0000,0.174341
605.0000,0.175906
604.0000,0.175065
603.0000,0.175777
602.0000,0.176737
601.0000,0.176746
600.0000,0.177853
599.0000,0.177699
598.0000,0.177506
597.0000,0.178345
596.0000,0.178151
595.0000,0.179812
594.0000,0.180474
593.0000,0.180485
592.0000,0.181389
591.0000,0.180574
590.0000,0.182663
589.0000,0.183049
588.0000,0.1834
587.0000,0.183419
586.0000,0.184771
585.0000,0.183881
584.0000,0.186256
583.0000,0.185284
582.0000,0.186136
581.0000,0.186354
580.0000,0.187184
579.0000,0.187774
578.0000,0.188173
577.0000,0.188597
576.0000,0.188756
575.0000,0.190359
574.0000,0.191106
573.0000,0.191088
572.0000,0.190617
571.0000,0.192811
570.0000,0.193323
569.0000,0.192371
568.0000,0.193342
567.0000,0.194166
566.0000,0.195627
565.0000,0.194689
564.0000,0.195066
563.0000,0.195849
562.0000,0.197928
561.0000,0.198311
560.0000,0.197961
559.0000,0.198554
558.0000,0.199126
557.0000,0.199408
556.0000,0.200617
555.0000,0.200472
554.0000,0.200852
553.0000,0.202078
552.0000,0.20354
551.0000,0.20386
550.0000,0.204529
549.0000,0.204602
548.0000,0.20596
547.0000,0.20667
546.0000,0.206373
545.0000,0.207222
544.0000,0.207988
543.0000,0.208788
542.0000,0.207758
541.0000,0.209964
540.0000,0.211343
539.0000,0.211278
538.0000,0.210875
537.0000,0.212434
536.0000,0.212951
535.0000,0.213672
534.0000,0.214218
533.0000,0.215204
532.0000,0.21599
531.0000,0.216714
530.0000,0.215748
529.0000,0.218157
528.0000,0.217641
527.0000,0.218207
526.0000,0.219015
525.0000,0.220605
524.0000,0.222415
523.0000,0.221427
522.0000,0.222474
521.0000,0.222887
520.0000,0.222904
519.0000,0.222825
518.0000,0.225225
517.0000,0.224684
516.0000,0.226898
515.0000,0.227126
514.0000,0.227568
513.0000,0.228267
512.0000,0.227752
511.0000,0.228776
510.0000,0.229898
509.0000,0.230504
508.0000,0.23108
507.0000,0.231727
506.0000,0.231939
505.0000,0.234187
504.0000,0.233939
503.0000,0.235049
502.0000,0.236232
501.0000,0.236011
500.0000,0.236407
499.0000,0.237353
498.0000,0.238103
497.0000,0.238054
496.0000,0.240006
495.0000,0.24055
494.0000,0.242516
493.0000,0.243455
492.0000,0.243251
491.0000,0.242681
490.0000,0.245137
489.0000,0.245797
488.0000,0.245757
487.0000,0.247237
486.0000,0.248593
485.0000,0.248511
484.0000,0.250387
483.0000,0.25182
482.0000,0.250131
481.0000,0.252068
480.0000,0.252276
479.0000,0.253765
478.0000,0.253962
477.0000,0.253885
476.0000,0.255592
475.0000,0.256511
474.0000,0.256123
473.0000,0.257381
472.0000,0.258649
471.0000,0.258302
470.0000,0.259029
469.0000,0.260687
468.0000,0.260337
467.0000,0.263495
466.0000,0.264055
465.0000,0.263656
464.0000,0.266428
463.0000,0.266748
462.0000,0.265732
461.0000,0.26799
460.0000,0.269195
459.0000,0.269189
458.0000,0.271883
457.0000,0.272262
456.0000,0.271684
455.0000,0.272963
454.0000,0.272839
453.0000,0.274728
452.0000,0.277705
451.0000,0.277377
450.0000,0.278529
449.0000,0.278733
448.0000,0.27677
447.0000,0.281459
446.0000,0.283539
445.0000,0.282391
444.0000,0.283431
443.0000,0.284534
442.0000,0.286628
441.0000,0.284515
440.0000,0.286419
439.0000,0.288225
438.0000,0.287418
437.0000,0.289674
436.0000,0.289293
435.0000,0.290511
434.0000,0.291537
433.0000,0.291207
432.0000,0.293254
431.0000,0.293955
430.0000,0.293132
429.0000,0.292107
428.0000,0.293882
427.0000,0.29516
426.0000,0.295809
425.0000,0.298687
424.0000,0.299849
423.0000,0.301782
422.0000,0.304066
421.0000,0.305946
420.0000,0.305371
419.0000,0.307476
418.0000,0.309055
417.0000,0.309456
416.0000,0.310836
415.0000,0.308954
414.0000,0.313051
413.0000,0.311728
412.0000,0.3142
411.0000,0.313577
410.0000,0.308854
409.0000,0.307041
408.0000,0.313962
407.0000,0.313383
406.0000,0.309245
405.0000,0.309799
404.0000,0.310415
403.0000,0.311562
402.0000,0.313759
401.0000,0.313959
400.0000,0.316423
399.0000,0.313228
398.0000,0.316943
397.0000,0.315528
396.0000,0.319659
395.0000,0.316753
394.0000,0.318111
393.0000,0.316667
392.0000,0.316637
391.0000,0.314808
390.0000,0.314307
389.0000,0.313396
388.0000,0.315038
387.0000,0.311006
386.0000,0.312021
385.0000,0.31282
384.0000,0.310516
383.0000,0.309018
382.0000,0.306338
381.0000,0.304119
380.0000,0.304137
379.0000,0.305421
378.0000,0.302355
377.0000,0.302671
376.0000,0.30346
375.0000,0.307049
374.0000,0.306826
373.0000,0.307671
372.0000,0.301763
371.0000,0.312094
370.0000,0.2941
369.0000,0.28982
368.0000,0.298096
367.0000,0.297303
366.0000,0.303538
365.0000,0.304448
364.0000,0.308718
363.0000,0.30837
362.0000,0.308428
361.0000,0.318255
360.0000,0.310368
359.0000,0.317849
358.0000,0.310606
357.0000,0.319166
356.0000,0.316868
355.0000,0.315483
354.0000,0.328392
353.0000,0.319461
352.0000,0.326903
351.0000,0.328411
350.0000,0.329178
349.0000,0.329011
348.0000,0.334486
347.0000,0.329868
346.0000,0.328097
345.0000,0.336263
344.0000,0.338209
343.0000,0.339299
342.0000,0.332904
341.0000,0.342379
340.0000,0.330806
339.0000,0.336968
338.0000,0.331462
337.0000,0.33193
336.0000,0.334236
335.0000,0.34811
334.0000,0.334969
333.0000,0.34102
332.0000,0.338176
331.0000,0.342968
330.0000,0.340793
329.0000,0.347014
328.0000,0.352288
327.0000,0.357689
326.0000,0.350923
325.0000,0.355534
324.0000,0.359157
323.0000,0.363044
322.0000,0.365111
321.0000,0.368243
320.0000,0.368747
319.0000,0.36526
318.0000,0.37682
317.0000,0.378569
316.0000,0.378321
315.0000,0.381826
314.0000,0.386882
313.0000,0.384379
312.0000,0.393408
311.0000,0.395645
310.0000,0.399755
309.0000,0.396527
308.0000,0.39878
307.0000,0.402557
306.0000,0.407106
305.0000,0.412279
304.0000,0.402288
303.0000,0.409406
302.0000,0.420616
301.0000,0.423692
300.0000,0.414458

##### Extended Information
[Comments]
Sample name,B19_ZnO_1
Comment,---
User,KKr
Division,FCBiR
Company,ML System Sp. z o.o.

[Detailed Information]
Creation date,04-Oct-22 12:50 PM

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,%R
Start,1200 nm
End,300 nm
Data interval,1 nm
Data points,901     

[Measurement Information]
Instrument name,V-670
Model name,V-670
Serial No.,B098161154

Accessory,ARSN-733
Accessory S/N,A004861124
  Incident angle,0 degrees
  Detection angle,90 degrees

Measurement date,04-Oct-22 12:45 PM

Photometric mode,%R
Measurement range,1200 - 300 nm
Data interval,1 nm
UV/Vis bandwidth,5.0 nm
NIR bandwidth,20.0 nm
Response,Fast
Scan speed,200 nm/min
Change source at,340 nm
Change grating at,850 nm
Light source,D2/WI
Filter exchange,Step
Correction,Baseline

