TITLE,B20_ZnO_14
1091.0000,0.316943
1090.0000,0.324089
1089.0000,0.322865
1088.0000,0.32043
1087.0000,0.322101
1086.0000,0.322701
1085.0000,0.327461
1084.0000,0.322049
1083.0000,0.319731
1082.0000,0.323871
1081.0000,0.322513
1080.0000,0.316984
1079.0000,0.31728
1078.0000,0.321331
1077.0000,0.318373
1076.0000,0.319936
1075.0000,0.322702
1074.0000,0.317098
1073.0000,0.31582
1072.0000,0.310414
1071.0000,0.319659
1070.0000,0.314515
1069.0000,0.319546
1068.0000,0.317305
1067.0000,0.315199
1066.0000,0.313541
1065.0000,0.3107
1064.0000,0.309761
1063.0000,0.306198
1062.0000,0.314551
1061.0000,0.312704
1060.0000,0.311638
1059.0000,0.309681
1058.0000,0.307947
1057.0000,0.309462
1056.0000,0.30773
1055.0000,0.303052
1054.0000,0.304496
1053.0000,0.299531
1052.0000,0.30507
1051.0000,0.2999
1050.0000,0.301895
1049.0000,0.304868
1048.0000,0.304115
1047.0000,0.293713
1046.0000,0.299165
1045.0000,0.306117
1044.0000,0.296248
1043.0000,0.297912
1042.0000,0.293817
1041.0000,0.299408
1040.0000,0.300657
1039.0000,0.297406
1038.0000,0.290046
1037.0000,0.289809
1036.0000,0.293874
1035.0000,0.284263
1034.0000,0.300639
1033.0000,0.294131
1032.0000,0.290541
1031.0000,0.292663
1030.0000,0.290459
1029.0000,0.292938
1028.0000,0.289451
1027.0000,0.287753
1026.0000,0.290683
1025.0000,0.286556
1024.0000,0.2891
1023.0000,0.285157
1022.0000,0.283132
1021.0000,0.289932
1020.0000,0.289605
1019.0000,0.281257
1018.0000,0.284984
1017.0000,0.288184
1016.0000,0.286079
1015.0000,0.287727
1014.0000,0.276781
1013.0000,0.283887
1012.0000,0.285868
1011.0000,0.286146
1010.0000,0.281871
1009.0000,0.276787
1008.0000,0.280974
1007.0000,0.276902
1006.0000,0.286805
1005.0000,0.282414
1004.0000,0.286452
1003.0000,0.283275
1002.0000,0.285363
1001.0000,0.285073
1000.0000,0.290067
999.0000,0.288162
998.0000,0.291514
997.0000,0.290266
996.0000,0.278932
995.0000,0.289402
994.0000,0.283638
993.0000,0.283414
992.0000,0.285574
991.0000,0.281445
990.0000,0.273919
989.0000,0.289184
988.0000,0.289715
987.0000,0.292484
986.0000,0.294638
985.0000,0.289206
984.0000,0.290831
983.0000,0.28871
982.0000,0.291116
981.0000,0.292915
980.0000,0.284823
979.0000,0.290669
978.0000,0.282854
977.0000,0.290015
976.0000,0.29093
975.0000,0.287059
974.0000,0.285433
973.0000,0.30142
972.0000,0.29612
971.0000,0.290451
970.0000,0.293119
969.0000,0.301582
968.0000,0.280927
967.0000,0.292923
966.0000,0.287894
965.0000,0.299345
964.0000,0.300702
963.0000,0.29133
962.0000,0.301493
961.0000,0.299631
960.0000,0.297193
959.0000,0.29093
958.0000,0.290125
957.0000,0.295442
956.0000,0.288885
955.0000,0.293765
954.0000,0.299205
953.0000,0.294314
952.0000,0.299016
951.0000,0.295629
950.0000,0.296107
949.0000,0.30379
948.0000,0.283302
947.0000,0.293642
946.0000,0.296888
945.0000,0.290268
944.0000,0.313716
943.0000,0.310785
942.0000,0.30596
941.0000,0.307305
940.0000,0.29691
939.0000,0.304122
938.0000,0.290352
937.0000,0.326476
936.0000,0.308002
935.0000,0.310295
934.0000,0.320263
933.0000,0.302233
932.0000,0.32308
931.0000,0.325027
930.0000,0.318559
929.0000,0.33059
928.0000,0.318273
927.0000,0.35775
926.0000,0.32692
925.0000,0.343303
924.0000,0.341066
923.0000,0.33439
922.0000,0.348829
921.0000,0.349154
920.0000,0.350909
919.0000,0.352486
918.0000,0.340224
917.0000,0.349821
916.0000,0.354232
915.0000,0.362637
914.0000,0.350204
913.0000,0.349627
912.0000,0.364235
911.0000,0.363136
910.0000,0.369148
909.0000,0.372112
908.0000,0.358393
907.0000,0.367487
906.0000,0.369674
905.0000,0.379154
904.0000,0.369748
903.0000,0.374289
902.0000,0.366976
901.0000,0.377385
900.0000,0.394357
899.0000,0.366434
898.0000,0.396943
897.0000,0.400223
896.0000,0.395213
895.0000,0.378931
894.0000,0.394694
893.0000,0.405999
892.0000,0.396844
891.0000,0.399761
890.0000,0.431792
889.0000,0.409057
888.0000,0.405115
887.0000,0.41379
886.0000,0.413459
885.0000,0.4221
884.0000,0.428116
883.0000,0.415536
882.0000,0.434193
881.0000,0.404059
880.0000,0.40634
879.0000,0.445782
878.0000,0.410375
877.0000,0.420438
876.0000,0.425807
875.0000,0.442809
874.0000,0.448883
873.0000,0.448
872.0000,0.446333
871.0000,0.455441
870.0000,0.466273
869.0000,0.460811
868.0000,0.462183
867.0000,0.465327
866.0000,0.486927
865.0000,0.481225
864.0000,0.454111
863.0000,0.484993
862.0000,0.50664
861.0000,0.496855
860.0000,0.498788
859.0000,0.500112
858.0000,0.510308
857.0000,0.506303
856.0000,0.521602
855.0000,0.504378
854.0000,0.476794
853.0000,0.505158
852.0000,0.510198
851.0000,0.530052
850.0000,0.111574
849.0000,0.0851338
848.0000,0.11425
847.0000,0.117885
846.0000,0.0922005
845.0000,0.0962625
844.0000,0.106486
843.0000,0.0822273
842.0000,0.110614
841.0000,0.108426
840.0000,0.105772
839.0000,0.110347
838.0000,0.123561
837.0000,0.113155
836.0000,0.115853
835.0000,0.116465
834.0000,0.118112
833.0000,0.116353
832.0000,0.109581
831.0000,0.119709
830.0000,0.121555
829.0000,0.122786
828.0000,0.123301
827.0000,0.121238
826.0000,0.121628
825.0000,0.114866
824.0000,0.122896
823.0000,0.12132
822.0000,0.120442
821.0000,0.120683
820.0000,0.123147
819.0000,0.122496
818.0000,0.121807
817.0000,0.119435
816.0000,0.121684
815.0000,0.124521
814.0000,0.127778
813.0000,0.125034
812.0000,0.124818
811.0000,0.12227
810.0000,0.124736
809.0000,0.124305
808.0000,0.1255
807.0000,0.125193
806.0000,0.12543
805.0000,0.123579
804.0000,0.126964
803.0000,0.124479
802.0000,0.122369
801.0000,0.122947
800.0000,0.1274
799.0000,0.126445
798.0000,0.123739
797.0000,0.123204
796.0000,0.130062
795.0000,0.12475
794.0000,0.126424
793.0000,0.124982
792.0000,0.125993
791.0000,0.125993
790.0000,0.126633
789.0000,0.1267
788.0000,0.129486
787.0000,0.126207
786.0000,0.127344
785.0000,0.124993
784.0000,0.127727
783.0000,0.130727
782.0000,0.127022
781.0000,0.12912
780.0000,0.130507
779.0000,0.128214
778.0000,0.128781
777.0000,0.12992
776.0000,0.127777
775.0000,0.130352
774.0000,0.127681
773.0000,0.130276
772.0000,0.127915
771.0000,0.130626
770.0000,0.128725
769.0000,0.131332
768.0000,0.128817
767.0000,0.131371
766.0000,0.132334
765.0000,0.129526
764.0000,0.132419
763.0000,0.132333
762.0000,0.128602
761.0000,0.132572
760.0000,0.131261
759.0000,0.131635
758.0000,0.131672
757.0000,0.129772
756.0000,0.132958
755.0000,0.13565
754.0000,0.133584
753.0000,0.133181
752.0000,0.134045
751.0000,0.134867
750.0000,0.13371
749.0000,0.135763
748.0000,0.133625
747.0000,0.133156
746.0000,0.131275
745.0000,0.136505
744.0000,0.134393
743.0000,0.136052
742.0000,0.136685
741.0000,0.133456
740.0000,0.134862
739.0000,0.135889
738.0000,0.134082
737.0000,0.136453
736.0000,0.136107
735.0000,0.133725
734.0000,0.134915
733.0000,0.135333
732.0000,0.1366
731.0000,0.135528
730.0000,0.136259
729.0000,0.136969
728.0000,0.134413
727.0000,0.13644
726.0000,0.138298
725.0000,0.138172
724.0000,0.136931
723.0000,0.137715
722.0000,0.138246
721.0000,0.135239
720.0000,0.139589
719.0000,0.139111
718.0000,0.140308
717.0000,0.138593
716.0000,0.138638
715.0000,0.137649
714.0000,0.139148
713.0000,0.138597
712.0000,0.140078
711.0000,0.139997
710.0000,0.140977
709.0000,0.138444
708.0000,0.138726
707.0000,0.140007
706.0000,0.140573
705.0000,0.139423
704.0000,0.139016
703.0000,0.139509
702.0000,0.140842
701.0000,0.140358
700.0000,0.139951
699.0000,0.140985
698.0000,0.141686
697.0000,0.142069
696.0000,0.14317
695.0000,0.144034
694.0000,0.145866
693.0000,0.146015
692.0000,0.148362
691.0000,0.148691
690.0000,0.148477
689.0000,0.150292
688.0000,0.151
687.0000,0.151123
686.0000,0.153676
685.0000,0.153704
684.0000,0.153168
683.0000,0.152251
682.0000,0.152428
681.0000,0.152822
680.0000,0.150808
679.0000,0.149742
678.0000,0.148655
677.0000,0.147594
676.0000,0.147817
675.0000,0.148781
674.0000,0.14834
673.0000,0.149294
672.0000,0.148505
671.0000,0.149372
670.0000,0.149315
669.0000,0.150221
668.0000,0.150136
667.0000,0.151636
666.0000,0.151944
665.0000,0.152344
664.0000,0.152586
663.0000,0.152218
662.0000,0.15198
661.0000,0.153611
660.0000,0.152269
659.0000,0.152797
658.0000,0.154123
657.0000,0.155223
656.0000,0.154691
655.0000,0.155071
654.0000,0.155225
653.0000,0.155652
652.0000,0.155247
651.0000,0.154918
650.0000,0.156251
649.0000,0.155695
648.0000,0.156469
647.0000,0.156847
646.0000,0.156972
645.0000,0.156628
644.0000,0.157274
643.0000,0.158669
642.0000,0.158693
641.0000,0.158387
640.0000,0.158223
639.0000,0.158952
638.0000,0.159413
637.0000,0.158899
636.0000,0.160623
635.0000,0.160426
634.0000,0.160549
633.0000,0.161703
632.0000,0.161586
631.0000,0.161475
630.0000,0.162113
629.0000,0.163827
628.0000,0.16308
627.0000,0.164057
626.0000,0.1634
625.0000,0.163943
624.0000,0.164251
623.0000,0.16413
622.0000,0.164389
621.0000,0.165578
620.0000,0.165816
619.0000,0.166702
618.0000,0.165893
617.0000,0.166452
616.0000,0.165776
615.0000,0.167232
614.0000,0.167775
613.0000,0.168598
612.0000,0.168111
611.0000,0.16949
610.0000,0.168896
609.0000,0.16905
608.0000,0.170588
607.0000,0.171345
606.0000,0.170639
605.0000,0.170714
604.0000,0.171932
603.0000,0.172996
602.0000,0.173484
601.0000,0.174444
600.0000,0.172405
599.0000,0.174219
598.0000,0.174327
597.0000,0.175192
596.0000,0.176474
595.0000,0.175224
594.0000,0.178019
593.0000,0.176838
592.0000,0.176735
591.0000,0.1772
590.0000,0.178031
589.0000,0.178174
588.0000,0.178002
587.0000,0.179362
586.0000,0.178275
585.0000,0.180556
584.0000,0.18222
583.0000,0.180764
582.0000,0.181826
581.0000,0.182773
580.0000,0.18213
579.0000,0.18171
578.0000,0.181742
577.0000,0.183269
576.0000,0.183496
575.0000,0.184661
574.0000,0.184475
573.0000,0.184548
572.0000,0.18567
571.0000,0.1859
570.0000,0.185857
569.0000,0.186934
568.0000,0.186933
567.0000,0.188227
566.0000,0.188976
565.0000,0.189596
564.0000,0.189111
563.0000,0.189634
562.0000,0.190338
561.0000,0.189657
560.0000,0.191666
559.0000,0.191512
558.0000,0.192018
557.0000,0.192418
556.0000,0.193025
555.0000,0.192883
554.0000,0.194545
553.0000,0.192902
552.0000,0.194423
551.0000,0.194402
550.0000,0.194997
549.0000,0.195274
548.0000,0.196025
547.0000,0.19679
546.0000,0.197072
545.0000,0.197806
544.0000,0.198342
543.0000,0.197842
542.0000,0.199204
541.0000,0.200239
540.0000,0.199817
539.0000,0.199356
538.0000,0.200478
537.0000,0.200499
536.0000,0.201089
535.0000,0.201913
534.0000,0.202015
533.0000,0.203245
532.0000,0.203235
531.0000,0.204659
530.0000,0.203658
529.0000,0.205559
528.0000,0.206465
527.0000,0.207179
526.0000,0.206103
525.0000,0.207377
524.0000,0.206989
523.0000,0.208099
522.0000,0.207697
521.0000,0.209082
520.0000,0.208156
519.0000,0.209811
518.0000,0.207785
517.0000,0.210174
516.0000,0.209867
515.0000,0.211111
514.0000,0.212477
513.0000,0.212275
512.0000,0.212278
511.0000,0.212502
510.0000,0.215081
509.0000,0.214716
508.0000,0.216928
507.0000,0.216748
506.0000,0.217159
505.0000,0.217889
504.0000,0.218784
503.0000,0.219394
502.0000,0.218817
501.0000,0.220538
500.0000,0.219343
499.0000,0.221908
498.0000,0.222218
497.0000,0.223418
496.0000,0.222377
495.0000,0.223231
494.0000,0.226285
493.0000,0.224862
492.0000,0.224943
491.0000,0.226091
490.0000,0.227266
489.0000,0.228259
488.0000,0.227567
487.0000,0.230371
486.0000,0.230809
485.0000,0.231297
484.0000,0.231544
483.0000,0.232339
482.0000,0.231837
481.0000,0.233136
480.0000,0.234449
479.0000,0.234249
478.0000,0.236113
477.0000,0.236018
476.0000,0.237647
475.0000,0.238061
474.0000,0.238038
473.0000,0.238669
472.0000,0.239951
471.0000,0.240332
470.0000,0.240893
469.0000,0.241669
468.0000,0.243256
467.0000,0.243378
466.0000,0.246295
465.0000,0.246694
464.0000,0.245943
463.0000,0.247611
462.0000,0.248449
461.0000,0.250584
460.0000,0.250197
459.0000,0.251904
458.0000,0.251965
457.0000,0.252803
456.0000,0.253661
455.0000,0.256325
454.0000,0.257697
453.0000,0.258052
452.0000,0.258556
451.0000,0.259742
450.0000,0.260801
449.0000,0.261456
448.0000,0.264465
447.0000,0.262071
446.0000,0.267122
445.0000,0.26437
444.0000,0.264054
443.0000,0.269471
442.0000,0.268336
441.0000,0.270536
440.0000,0.270495
439.0000,0.271352
438.0000,0.273837
437.0000,0.272415
436.0000,0.273646
435.0000,0.274938
434.0000,0.275939
433.0000,0.276542
432.0000,0.276846
431.0000,0.279586
430.0000,0.277344
429.0000,0.281642
428.0000,0.28031
427.0000,0.279322
426.0000,0.282714
425.0000,0.282028
424.0000,0.286627
423.0000,0.289682
422.0000,0.292037
421.0000,0.292555
420.0000,0.29152
419.0000,0.2947
418.0000,0.296151
417.0000,0.300277
416.0000,0.300256
415.0000,0.301249
414.0000,0.299145
413.0000,0.301303
412.0000,0.300805
411.0000,0.304151
410.0000,0.298952
409.0000,0.30501
408.0000,0.300027
407.0000,0.305431
406.0000,0.307528
405.0000,0.312385
404.0000,0.305648
403.0000,0.311078
402.0000,0.312873
401.0000,0.31859
400.0000,0.323479
399.0000,0.32156
398.0000,0.320819
397.0000,0.324731
396.0000,0.328996
395.0000,0.329929
394.0000,0.327375
393.0000,0.333345
392.0000,0.337022
391.0000,0.34098
390.0000,0.341424
389.0000,0.345087
388.0000,0.348723
387.0000,0.347298
386.0000,0.356023
385.0000,0.356149
384.0000,0.358869
383.0000,0.363204
382.0000,0.360485
381.0000,0.365351
380.0000,0.366141
379.0000,0.367445
378.0000,0.366974
377.0000,0.368046
376.0000,0.371943
375.0000,0.374043
374.0000,0.376812
373.0000,0.377264
372.0000,0.381295
371.0000,0.38118
370.0000,0.357847
369.0000,0.356084
368.0000,0.362848
367.0000,0.364397
366.0000,0.376633
365.0000,0.369729
364.0000,0.376674
363.0000,0.381046
362.0000,0.380169
361.0000,0.384601
360.0000,0.389797
359.0000,0.390035
358.0000,0.385603
357.0000,0.400252
356.0000,0.397007
355.0000,0.405084
354.0000,0.415679
353.0000,0.405461
352.0000,0.407043
351.0000,0.417896
350.0000,0.419394
349.0000,0.413724
348.0000,0.423386
347.0000,0.425994
346.0000,0.427199
345.0000,0.424217
344.0000,0.42641
343.0000,0.433245
342.0000,0.434871
341.0000,0.443911
340.0000,0.4247
339.0000,0.441707
338.0000,0.444332
337.0000,0.430921
336.0000,0.436247
335.0000,0.438447
334.0000,0.424446
333.0000,0.44571
332.0000,0.448512
331.0000,0.452598
330.0000,0.457809
329.0000,0.464114
328.0000,0.471721
327.0000,0.468178
326.0000,0.469894
325.0000,0.470756
324.0000,0.478788
323.0000,0.472272
322.0000,0.490031
321.0000,0.49023
320.0000,0.498254
319.0000,0.502038
318.0000,0.497681
317.0000,0.509992
316.0000,0.512995
315.0000,0.52542
314.0000,0.524165
313.0000,0.536194
312.0000,0.538202
311.0000,0.537885
310.0000,0.565216
309.0000,0.560788
308.0000,0.569878
307.0000,0.573146
306.0000,0.573939
305.0000,0.572862
304.0000,0.588622
303.0000,0.604214
302.0000,0.609803
301.0000,0.62858
300.0000,0.628461

##### Extended Information
[Comments]
Sample name,B20_ZnO_14
Comment,---
User,KKr
Division,FCBiR
Company,ML System Sp. z o.o.

[Detailed Information]
Creation date,10-Oct-22 11:13 AM

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,%R
Start,1200 nm
End,300 nm
Data interval,1 nm
Data points,901     

[Measurement Information]
Instrument name,V-670
Model name,V-670
Serial No.,B098161154

Accessory,ARSN-733
Accessory S/N,A004861124
  Incident angle,0 degrees
  Detection angle,90 degrees

Measurement date,10-Oct-22 11:13 AM

Photometric mode,%R
Measurement range,1200 - 300 nm
Data interval,1 nm
UV/Vis bandwidth,5.0 nm
NIR bandwidth,20.0 nm
Response,Fast
Scan speed,200 nm/min
Change source at,340 nm
Change grating at,850 nm
Light source,D2/WI
Filter exchange,Step
Correction,Baseline

