TITLE,ZnO_B19_szklo_7
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,FCBiR
DATE,22/10/11
TIME,12:17:08
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,REFLECTANCE
FIRSTX, 1200.0000
LASTX,  300.0000
NPOINTS,     901
FIRSTY,     0.31290
MAXY,     0.78662
MINY,     0.20493
XYDATA
1200.0000,0.312897
1199.0000,0.312719
1198.0000,0.306371
1197.0000,0.312409
1196.0000,0.316543
1195.0000,0.309982
1194.0000,0.320083
1193.0000,0.310801
1192.0000,0.30794
1191.0000,0.316317
1190.0000,0.316067
1189.0000,0.310606
1188.0000,0.320191
1187.0000,0.318432
1186.0000,0.321385
1185.0000,0.316541
1184.0000,0.320058
1183.0000,0.316408
1182.0000,0.3123
1181.0000,0.31298
1180.0000,0.315763
1179.0000,0.315251
1178.0000,0.321959
1177.0000,0.315122
1176.0000,0.321552
1175.0000,0.311705
1174.0000,0.316155
1173.0000,0.311377
1172.0000,0.316188
1171.0000,0.315369
1170.0000,0.322069
1169.0000,0.323601
1168.0000,0.317415
1167.0000,0.322257
1166.0000,0.329433
1165.0000,0.316048
1164.0000,0.315085
1163.0000,0.315818
1162.0000,0.312752
1161.0000,0.324911
1160.0000,0.316779
1159.0000,0.319017
1158.0000,0.315821
1157.0000,0.317131
1156.0000,0.322794
1155.0000,0.316137
1154.0000,0.316644
1153.0000,0.316671
1152.0000,0.327704
1151.0000,0.319774
1150.0000,0.31305
1149.0000,0.319927
1148.0000,0.318722
1147.0000,0.321947
1146.0000,0.319807
1145.0000,0.323968
1144.0000,0.314392
1143.0000,0.326363
1142.0000,0.31485
1141.0000,0.314786
1140.0000,0.317829
1139.0000,0.327728
1138.0000,0.320646
1137.0000,0.317409
1136.0000,0.318706
1135.0000,0.324976
1134.0000,0.322299
1133.0000,0.319178
1132.0000,0.320052
1131.0000,0.31976
1130.0000,0.319597
1129.0000,0.320523
1128.0000,0.319292
1127.0000,0.323673
1126.0000,0.323506
1125.0000,0.324695
1124.0000,0.323593
1123.0000,0.32042
1122.0000,0.319639
1121.0000,0.325329
1120.0000,0.324579
1119.0000,0.320386
1118.0000,0.322479
1117.0000,0.325638
1116.0000,0.323213
1115.0000,0.328606
1114.0000,0.324066
1113.0000,0.326755
1112.0000,0.328868
1111.0000,0.32695
1110.0000,0.326539
1109.0000,0.325686
1108.0000,0.323338
1107.0000,0.326425
1106.0000,0.328258
1105.0000,0.329635
1104.0000,0.330451
1103.0000,0.327106
1102.0000,0.3314
1101.0000,0.330114
1100.0000,0.336148
1099.0000,0.3304
1098.0000,0.334326
1097.0000,0.32559
1096.0000,0.335745
1095.0000,0.327487
1094.0000,0.336506
1093.0000,0.329147
1092.0000,0.32736
