TITLE,B19_ZnO_15
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,FCBiR
DATE,22/10/05
TIME,10:09:49
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,REFLECTANCE
FIRSTX, 1200.0000
LASTX,  300.0000
NPOINTS,     901
FIRSTY,     0.30662
MAXY,     0.66089
MINY,     0.10081
XYDATA
1200.0000,0.306622
1199.0000,0.31455
1198.0000,0.308691
1197.0000,0.314504
1196.0000,0.317099
1195.0000,0.313915
1194.0000,0.316854
1193.0000,0.307439
1192.0000,0.313395
1191.0000,0.314868
1190.0000,0.319638
1189.0000,0.31153
1188.0000,0.31664
1187.0000,0.318182
1186.0000,0.315982
1185.0000,0.319366
1184.0000,0.314879
1183.0000,0.314482
1182.0000,0.314973
1181.0000,0.315052
1180.0000,0.316329
1179.0000,0.316608
1178.0000,0.313662
1177.0000,0.319122
1176.0000,0.31397
1175.0000,0.311155
1174.0000,0.315952
1173.0000,0.315833
1172.0000,0.318928
1171.0000,0.317335
1170.0000,0.31716
1169.0000,0.318962
1168.0000,0.317236
1167.0000,0.313349
1166.0000,0.316752
1165.0000,0.311375
1164.0000,0.317624
1163.0000,0.315442
1162.0000,0.311611
1161.0000,0.313656
1160.0000,0.319286
1159.0000,0.314346
1158.0000,0.315437
1157.0000,0.319929
1156.0000,0.317195
1155.0000,0.314622
1154.0000,0.312129
1153.0000,0.307689
1152.0000,0.309459
1151.0000,0.312779
1150.0000,0.310846
1149.0000,0.315076
1148.0000,0.313121
1147.0000,0.318109
1146.0000,0.317458
1145.0000,0.313442
1144.0000,0.312667
1143.0000,0.313143
1142.0000,0.315586
1141.0000,0.315448
1140.0000,0.311022
1139.0000,0.319403
1138.0000,0.317868
1137.0000,0.315711
1136.0000,0.314146
1135.0000,0.311455
1134.0000,0.313705
1133.0000,0.314567
1132.0000,0.31864
1131.0000,0.314018
1130.0000,0.311521
1129.0000,0.314471
1128.0000,0.315001
1127.0000,0.318372
1126.0000,0.307465
1125.0000,0.308168
1124.0000,0.318206
1123.0000,0.311691
1122.0000,0.312407
1121.0000,0.315207
1120.0000,0.314564
1119.0000,0.314976
1118.0000,0.317091
1117.0000,0.312555
1116.0000,0.31435
1115.0000,0.317466
1114.0000,0.312359
1113.0000,0.312539
1112.0000,0.31092
1111.0000,0.312671
1110.0000,0.313671
1109.0000,0.310924
1108.0000,0.310371
1107.0000,0.309628
1106.0000,0.315691
1105.0000,0.312014
1104.0000,0.312094
1103.0000,0.317235
1102.0000,0.310447
1101.0000,0.310632
1100.0000,0.309868
1099.0000,0.309128
1098.0000,0.304766
1097.0000,0.31181
1096.0000,0.314954
1095.0000,0.308543
1094.0000,0.310422
1093.0000,0.314512
1092.0000,0.312177
