TITLE,ZnO_B20_15
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,FCBiR
DATE,22/10/10
TIME,13:17:22
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,REFLECTANCE
FIRSTX, 1200.0000
LASTX,  300.0000
NPOINTS,     901
FIRSTY,     0.35949
MAXY,     0.51639
MINY,     0.08356
XYDATA
1200.0000,0.35949
1199.0000,0.358857
1198.0000,0.354984
1197.0000,0.360189
1196.0000,0.356852
1195.0000,0.359193
1194.0000,0.365878
1193.0000,0.355538
1192.0000,0.350579
1191.0000,0.359812
1190.0000,0.365936
1189.0000,0.363372
1188.0000,0.352439
1187.0000,0.362653
1186.0000,0.357507
1185.0000,0.363573
1184.0000,0.362236
1183.0000,0.353399
1182.0000,0.357837
1181.0000,0.364598
1180.0000,0.360868
1179.0000,0.356116
1178.0000,0.359543
1177.0000,0.357529
1176.0000,0.362626
1175.0000,0.357516
1174.0000,0.362537
1173.0000,0.362017
1172.0000,0.361482
1171.0000,0.358097
1170.0000,0.360771
1169.0000,0.367515
1168.0000,0.366343
1167.0000,0.359582
1166.0000,0.360176
1165.0000,0.364667
1164.0000,0.353558
1163.0000,0.358192
1162.0000,0.365354
1161.0000,0.359966
1160.0000,0.353767
1159.0000,0.359571
1158.0000,0.358055
1157.0000,0.360413
1156.0000,0.365642
1155.0000,0.358014
1154.0000,0.353015
1153.0000,0.359195
1152.0000,0.355187
1151.0000,0.359077
1150.0000,0.361865
1149.0000,0.359856
1148.0000,0.366581
1147.0000,0.354549
1146.0000,0.360211
1145.0000,0.35894
1144.0000,0.358559
1143.0000,0.357381
1142.0000,0.358346
1141.0000,0.353646
1140.0000,0.358371
1139.0000,0.35767
1138.0000,0.356272
1137.0000,0.358407
1136.0000,0.354766
1135.0000,0.353658
1134.0000,0.35288
1133.0000,0.356973
1132.0000,0.355923
1131.0000,0.352267
1130.0000,0.355305
1129.0000,0.357281
1128.0000,0.364458
1127.0000,0.349943
1126.0000,0.354031
1125.0000,0.3604
1124.0000,0.355725
1123.0000,0.361068
1122.0000,0.358941
1121.0000,0.352991
1120.0000,0.354729
1119.0000,0.354358
1118.0000,0.355202
1117.0000,0.350235
1116.0000,0.356668
1115.0000,0.350886
1114.0000,0.352187
1113.0000,0.353237
1112.0000,0.354427
1111.0000,0.344183
1110.0000,0.35188
1109.0000,0.353021
1108.0000,0.346817
1107.0000,0.350263
1106.0000,0.353614
1105.0000,0.347104
1104.0000,0.352984
1103.0000,0.349215
1102.0000,0.34396
1101.0000,0.352515
1100.0000,0.344643
1099.0000,0.351007
1098.0000,0.346957
1097.0000,0.345438
1096.0000,0.349494
1095.0000,0.356414
1094.0000,0.346413
1093.0000,0.341377
1092.0000,0.343495
