TITLE,ZnO_B20_szklo_13
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,FCBiR
DATE,22/10/11
TIME,11:42:27
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,REFLECTANCE
FIRSTX, 1200.0000
LASTX,  300.0000
NPOINTS,     901
FIRSTY,     0.34331
MAXY,     0.83578
MINY,     0.23919
XYDATA
1200.0000,0.343306
1199.0000,0.346287
1198.0000,0.353964
1197.0000,0.343991
1196.0000,0.347087
1195.0000,0.349072
1194.0000,0.348908
1193.0000,0.342876
1192.0000,0.341322
1191.0000,0.351871
1190.0000,0.347357
1189.0000,0.342399
1188.0000,0.344165
1187.0000,0.35216
1186.0000,0.347089
1185.0000,0.348227
1184.0000,0.351629
1183.0000,0.352585
1182.0000,0.343508
1181.0000,0.349643
1180.0000,0.341899
1179.0000,0.350718
1178.0000,0.350343
1177.0000,0.350972
1176.0000,0.351926
1175.0000,0.346086
1174.0000,0.348107
1173.0000,0.351143
1172.0000,0.350799
1171.0000,0.34381
1170.0000,0.350387
1169.0000,0.354516
1168.0000,0.350253
1167.0000,0.34854
1166.0000,0.353065
1165.0000,0.351507
1164.0000,0.354445
1163.0000,0.35829
1162.0000,0.353867
1161.0000,0.355311
1160.0000,0.354803
1159.0000,0.354462
1158.0000,0.353197
1157.0000,0.345496
1156.0000,0.357969
1155.0000,0.355502
1154.0000,0.351468
1153.0000,0.351964
1152.0000,0.347761
1151.0000,0.359046
1150.0000,0.351737
1149.0000,0.351619
1148.0000,0.354819
1147.0000,0.355711
1146.0000,0.357338
1145.0000,0.361122
1144.0000,0.356623
1143.0000,0.35841
1142.0000,0.349856
1141.0000,0.356587
1140.0000,0.353485
1139.0000,0.360444
1138.0000,0.362266
1137.0000,0.353739
1136.0000,0.361116
1135.0000,0.360295
1134.0000,0.356883
1133.0000,0.360221
1132.0000,0.360383
1131.0000,0.360988
1130.0000,0.353877
1129.0000,0.362448
1128.0000,0.356463
1127.0000,0.35734
1126.0000,0.363507
1125.0000,0.357568
1124.0000,0.352077
1123.0000,0.357811
1122.0000,0.359359
1121.0000,0.362308
1120.0000,0.365978
1119.0000,0.363043
1118.0000,0.359308
1117.0000,0.362675
1116.0000,0.35935
1115.0000,0.365335
1114.0000,0.360801
1113.0000,0.365696
1112.0000,0.361626
1111.0000,0.358831
1110.0000,0.369317
1109.0000,0.367036
1108.0000,0.371258
1107.0000,0.370703
1106.0000,0.364234
1105.0000,0.360624
1104.0000,0.361139
1103.0000,0.35715
1102.0000,0.373269
1101.0000,0.366311
1100.0000,0.364963
1099.0000,0.367166
1098.0000,0.365102
1097.0000,0.367715
1096.0000,0.37496
1095.0000,0.357827
1094.0000,0.365257
1093.0000,0.371011
1092.0000,0.364976
